id,round,opponent_team,was_home,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,yellow_cards,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,defensive_contribution,value,selected,transfers_in,transfers_out
482,1,13,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,60,23579,0,0
482,2,14,False,1,1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0,60,21667,726,5484
482,3,19,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,59,19189,1609,4924
482,4,2,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,59,17097,774,3360
482,5,7,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,58,16903,1902,2632
483,1,13,True,61,3,0,0,1,0,0,5,0,0.00,0.00,0.00,0.25,3,55,39539,0,0
483,2,14,False,65,9,1,0,0,1,2,30,0,0.35,0.63,0.98,1.42,9,55,39501,1491,5262
483,3,19,True,58,1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.81,5,55,73790,33732,11281
483,4,2,False,74,1,0,0,0,1,0,1,1,0.70,0.25,0.95,0.73,2,55,67800,9828,13030
483,5,7,True,58,1,0,0,0,1,0,3,0,0.20,0.05,0.25,0.63,1,55,87185,26545,11590
486,1,13,True,73,3,0,0,1,0,0,18,0,0.00,0.16,0.16,0.34,8,55,3147,0,0
486,2,14,False,90,2,0,0,0,2,0,16,0,0.00,0.16,0.16,1.75,8,55,5218,674,475
486,3,19,True,90,2,0,0,1,0,0,22,1,0.13,0.22,0.35,1.06,7,55,8416,3393,1528
486,4,2,False,81,3,0,0,0,1,0,18,1,0.03,0.38,0.41,0.73,12,55,9321,1956,1410
486,5,7,True,82,2,0,0,0,1,0,17,0,0.21,0.04,0.25,0.67,4,55,11916,3622,1633
487,1,13,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,7576,0,0
487,2,14,False,1,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0,50,7613,214,1062
487,3,19,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,7052,358,1146
487,4,2,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,6666,312,881
487,5,7,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,6327,254,713
488,1,13,True,90,2,0,0,0,1,0,10,0,0.03,0.01,0.04,0.47,6,50,100536,0,0
488,2,14,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,88298,2850,17977
488,3,19,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,60777,1817,28479
488,4,2,False,8,1,0,0,0,0,0,2,0,0.06,0.01,0.07,0.09,2,49,52561,2665,12118
488,5,7,True,7,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0,49,48314,1567,7005
490,1,13,True,28,1,0,0,0,1,0,3,0,0.12,0.01,0.13,0.22,1,60,159951,0,0
490,2,14,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,60,152998,4569,29351
490,3,19,True,16,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.18,0,59,121647,7780,42908
490,4,2,False,1,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.09,0,59,108335,4564,21994
490,5,7,True,17,1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.04,0,58,100797,5666,15594
491,1,13,True,90,2,0,0,0,1,0,8,0,0.22,0.02,0.24,0.47,3,60,389784,0,0
491,2,14,False,90,1,0,0,0,2,0,4,1,0.74,0.04,0.78,1.75,5,60,361702,10237,58550
491,3,19,True,31,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.26,1,59,307784,25411,81723
491,4,2,False,15,7,1,0,0,0,2,34,0,0.13,0.01,0.14,0.09,3,59,253573,12811,74220
491,5,7,True,31,1,0,0,0,0,0,4,0,0.16,0.01,0.17,0.04,3,58,310521,70541,32852
493,1,13,True,1,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0,55,4138,0,0
493,2,14,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,5177,339,757
493,3,19,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,5117,838,1249
493,4,2,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,5715,1150,869
493,5,7,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,5589,483,825
558,1,13,True,16,1,0,0,0,1,0,3,0,0.00,0.00,0.00,0.13,1,50,10065,0,0
558,2,14,False,90,4,0,0,0,2,0,15,0,0.05,0.00,0.05,1.75,15,50,9781,158,1144
558,3,19,True,90,3,0,0,1,0,0,18,0,0.03,0.06,0.09,1.06,10,50,10377,1419,1320
558,4,2,False,90,3,0,0,0,1,0,18,1,0.06,0.02,0.08,0.82,16,50,10277,1040,1264
558,5,7,True,90,2,0,0,0,1,0,16,0,0.05,0.10,0.15,0.67,7,50,12605,3063,1289
581,1,13,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,67092,0,0
581,2,14,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,71062,3484,12101
581,3,19,True,1,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0,54,61213,3142,15932
581,4,2,False,90,4,0,0,0,1,0,10,0,0.11,0.00,0.11,0.82,14,54,56566,1486,8041
581,5,7,True,72,2,0,0,0,1,0,4,0,0.05,0.01,0.06,0.63,5,54,59651,4010,3391
112,1,4,False,90,1,0,0,0,3,0,3,0,0.00,0.03,0.03,3.87,9,50,955905,0,0
112,2,17,True,90,1,0,0,0,2,0,9,0,0.11,0.03,0.14,0.72,8,50,945549,36604,98768
112,3,18,False,90,8,0,0,1,0,2,29,0,0.09,0.01,0.10,0.92,4,49,733037,21192,219579
112,4,9,True,90,8,0,0,1,0,0,27,0,0.14,0.05,0.19,1.11,13,49,718579,37570,83096
112,5,2,True,90,6,1,0,0,3,0,17,1,0.35,0.30,0.65,1.16,9,49,721559,40803,43952
147,1,10,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,18070,0,0
147,2,5,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,19280,263,2120
147,3,18,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,17692,553,2557
147,4,9,True,5,1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.03,4,44,17024,639,1638
147,5,2,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,16621,437,1037
401,1,3,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,70,80421,0,0
401,2,17,True,90,2,0,0,0,2,0,14,0,0.17,0.07,0.24,0.72,4,70,131884,39808,19361
401,3,18,False,83,2,0,0,1,0,0,6,0,0.17,0.01,0.18,0.88,0,70,232425,100495,35588
401,4,9,True,76,2,0,0,1,0,0,9,0,0.02,0.03,0.05,1.08,5,70,250023,46956,40843
401,5,2,True,90,2,0,0,0,3,0,8,0,0.02,0.04,0.06,1.16,4,70,240325,35220,45341
403,1,3,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,65,23783,0,0
403,2,17,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,65,92925,55747,6864
403,3,18,False,60,3,0,0,1,0,0,15,0,0.02,0.27,0.29,0.49,0,65,68277,15136,38806
403,4,9,True,90,3,0,0,1,0,0,22,0,0.10,0.26,0.36,1.11,6,65,75171,13225,13808
403,5,2,True,90,2,0,0,0,3,0,29,0,0.29,0.17,0.46,1.16,5,65,74946,12804,13285
455,1,4,False,90,2,0,0,0,3,0,14,0,0.04,0.06,0.10,3.87,4,55,376914,0,0
455,2,17,True,74,2,0,0,0,2,0,16,0,0.05,0.02,0.07,0.72,4,55,369291,14119,52216
455,3,18,False,90,5,0,0,1,0,0,22,0,0.00,0.01,0.01,0.92,12,54,288825,14031,97316
455,4,9,True,90,3,0,0,1,0,0,16,0,0.09,0.31,0.40,1.11,11,54,265893,12899,44165
455,5,2,True,83,2,0,0,0,3,0,18,0,0.06,0.21,0.27,1.10,11,54,210274,4540,60910
496,1,4,False,90,2,0,0,0,3,0,15,0,0.00,0.00,0.00,3.87,0,45,2208330,0,0
496,2,17,True,90,1,0,0,0,2,0,4,0,0.00,0.00,0.00,0.72,0,45,2247365,40625,82151
496,3,18,False,90,6,0,0,1,0,0,24,0,0.00,0.00,0.00,0.92,0,45,1949396,46420,272139
496,4,9,True,90,7,0,0,1,0,0,29,0,0.00,0.00,0.00,1.11,0,45,1930350,146399,230912
496,5,2,True,90,2,0,0,0,3,0,5,0,0.00,0.00,0.00,1.16,0,45,1963942,95710,97025
498,1,4,False,90,3,0,0,0,3,0,10,0,0.00,0.02,0.02,3.87,16,60,724252,0,0
498,2,17,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,60,746751,15942,64235
498,3,18,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,59,558130,5382,190584
498,4,9,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,59,468891,4311,108946
498,5,2,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,58,403044,2509,72698
499,1,4,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,1595087,0,0
499,2,17,True,90,1,0,0,0,2,0,1,0,0.33,0.10,0.43,0.72,4,55,1331308,20574,317518
499,3,18,False,90,7,0,0,1,0,1,28,0,0.03,0.06,0.09,0.92,4,55,1176909,48390,228185
499,4,9,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,1130296,48477,129180
499,5,2,True,18,1,0,0,0,0,0,4,0,0.01,0.00,0.01,0.04,1,54,889495,5333,242865
502,1,4,False,90,3,0,0,0,3,0,13,0,0.00,0.06,0.06,3.87,11,45,350993,0,0
502,2,17,True,67,2,0,0,0,1,0,7,0,0.06,0.02,0.08,0.48,3,45,379457,22171,23298
502,3,18,False,29,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.43,1,45,328965,13705,61351
502,4,9,True,90,7,0,0,1,0,1,30,0,0.07,0.09,0.16,1.11,2,44,278552,5647,63320
502,5,2,True,90,4,0,1,0,3,0,15,0,0.00,0.26,0.26,1.16,3,44,283003,20149,22707
503,1,4,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,522301,0,0
503,2,17,True,90,0,0,0,0,2,0,5,1,0.00,0.02,0.02,0.72,8,50,422798,8374,124703
503,3,18,False,90,9,0,0,1,0,3,30,0,0.57,0.00,0.57,0.92,9,50,380320,16557,78016
503,4,9,True,90,6,0,0,1,0,0,27,0,0.00,0.02,0.02,1.11,6,50,414668,33873,23753
503,5,2,True,90,1,0,0,0,3,0,7,0,0.02,0.01,0.03,1.16,6,50,429279,29652,20769
506,1,4,False,4,1,0,0,0,0,0,3,0,0.00,0.02,0.02,0.44,0,45,43741,0,0
506,2,17,True,22,1,0,0,0,1,0,2,0,0.00,0.19,0.19,0.24,1,45,47523,1685,4692
506,3,18,False,60,5,0,0,1,0,0,16,1,0.00,0.02,0.02,0.49,3,45,43060,1127,6787
506,4,9,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,41192,1478,4392
506,5,2,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,37654,949,4959
512,1,4,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,65,8272,0,0
512,2,17,True,22,1,0,0,0,1,0,4,0,0.04,0.01,0.05,0.24,2,65,6789,269,2406
512,3,18,False,29,1,0,0,0,0,0,13,0,0.00,0.16,0.16,0.43,3,65,12485,4599,2073
512,4,9,True,27,1,0,0,0,0,0,8,0,0.00,0.05,0.05,0.44,2,65,14250,3198,2653
512,5,2,True,45,4,0,1,0,2,0,24,0,0.07,0.20,0.27,0.35,7,65,14877,2728,2823
514,1,4,False,90,2,0,0,0,3,0,17,0,0.06,0.06,0.12,3.87,8,60,50995,0,0
514,2,17,True,67,2,0,0,0,1,0,10,0,0.14,0.03,0.17,0.48,3,60,48495,4174,10461
514,3,18,False,73,3,0,0,1,0,0,11,0,0.00,0.05,0.05,0.76,2,59,30912,2049,19757
514,4,9,True,27,1,0,0,0,0,0,3,0,0.01,0.09,0.10,0.44,0,58,26160,1812,8382
514,5,2,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,58,21179,897,6217
515,1,4,False,22,1,0,0,0,0,0,6,0,0.00,0.01,0.01,0.85,2,65,119410,0,0
515,2,17,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,65,96409,2686,36986
515,3,18,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,64,57231,175,39058
515,4,9,True,13,1,0,0,0,0,0,3,0,0.00,0.01,0.01,0.03,3,63,45874,447,13543
515,5,2,True,24,1,0,0,0,2,0,9,0,0.06,0.02,0.08,0.15,6,63,43979,1741,4666
516,1,4,False,45,1,0,0,0,1,0,8,0,0.00,0.01,0.01,2.18,5,55,17403,0,0
516,2,17,True,90,2,0,0,0,2,0,17,0,0.00,0.02,0.02,0.72,11,55,18887,602,2031
516,3,18,False,90,5,0,0,1,0,0,14,0,0.02,0.01,0.03,0.92,17,55,17786,831,2620
516,4,9,True,62,3,0,0,1,0,0,15,0,0.00,0.04,0.04,0.67,10,55,18318,1225,1397
516,5,2,True,83,4,0,0,0,3,0,15,0,0.00,0.04,0.04,1.10,17,55,19246,2106,1609
519,1,4,False,45,0,0,0,0,2,0,1,1,0.02,0.06,0.08,1.70,3,55,26860,0,0
519,2,17,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,27438,1208,4647
519,3,18,False,83,3,0,0,1,0,0,23,0,0.00,0.06,0.06,0.88,11,54,22380,1024,6587
519,4,9,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,21226,812,2556
519,5,2,True,6,6,1,0,0,0,0,24,0,0.35,0.00,0.35,0.07,4,53,19752,812,2598
520,1,4,False,45,1,0,0,0,2,0,2,0,0.00,0.01,0.01,1.70,8,55,18443,0,0
520,2,17,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,20234,635,2199
520,3,18,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,17646,482,3494
520,4,9,True,27,1,0,0,0,0,0,8,0,0.06,0.25,0.31,0.44,4,54,16379,319,1983
520,5,2,True,6,1,0,0,0,0,0,3,0,0.00,0.01,0.01,0.07,1,54,15731,344,1257
522,1,4,False,85,2,0,0,0,3,0,15,0,0.00,0.01,0.01,3.43,5,50,19767,0,0
522,2,17,True,67,2,0,0,0,1,0,9,0,0.00,0.00,0.00,0.48,6,50,22329,1711,2544
522,3,18,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,21616,2161,4046
522,4,9,True,84,3,0,0,1,0,0,13,0,0.09,0.03,0.12,1.08,11,50,19703,876,3315
522,5,2,True,71,2,0,0,0,3,0,14,0,0.14,0.01,0.15,1.12,5,49,19727,1629,2266
523,1,4,False,67,2,0,0,0,3,0,10,0,0.38,0.02,0.40,3.02,2,50,17505,0,0
523,2,17,True,22,1,0,0,0,1,0,1,0,0.02,0.00,0.02,0.24,1,50,19021,2419,2526
523,3,18,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,13268,839,6489
523,4,9,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,8137,0,5490
523,5,2,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,6388,0,1980
525,1,4,False,45,1,0,0,0,1,0,16,0,0.00,0.06,0.06,2.18,2,60,178624,0,0
525,2,17,True,90,2,0,0,0,2,0,18,0,0.01,0.17,0.18,0.72,8,60,160253,4529,31329
525,3,18,False,7,0,0,0,0,0,0,-1,1,0.00,0.00,0.00,0.04,0,59,123903,4942,43005
525,4,9,True,62,3,0,0,1,0,0,15,0,0.11,0.03,0.14,0.67,4,58,98672,1839,29808
525,5,2,True,45,1,0,0,0,1,0,2,0,0.07,0.02,0.09,0.82,7,58,89133,2671,13945
526,1,4,False,22,1,0,0,0,0,0,3,0,0.07,0.00,0.07,0.85,0,60,126667,0,0
526,2,17,True,15,1,0,0,0,0,0,6,0,0.20,0.00,0.20,0.00,0,60,131276,8212,20818
526,3,18,False,6,1,0,0,0,0,0,-1,0,0.17,0.00,0.17,0.04,1,59,106592,7532,35338
526,4,9,True,62,2,0,0,1,0,0,4,0,0.00,0.01,0.01,0.67,2,59,96682,5756,19815
526,5,2,True,65,2,0,0,0,1,0,9,0,0.12,0.00,0.12,1.01,6,58,92077,6047,13080
527,1,4,False,67,2,0,0,0,3,0,6,0,0.00,0.00,0.00,3.02,1,60,283639,0,0
527,2,17,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,60,275481,14723,46471
527,3,18,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,59,153916,6716,124229
527,4,9,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,59,94527,0,69368
527,5,2,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,59,74547,0,22415
578,1,10,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,3847,0,0
578,2,5,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,4222,234,976
578,3,18,False,16,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.16,0,54,7171,3534,1642
578,4,9,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,6691,1620,2290
578,5,2,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,4612,32,2140
501,1,4,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,15516,0,0
501,2,17,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,17484,1020,2432
501,3,4,False,90,2,0,0,0,1,0,9,0,0.00,0.08,0.08,1.21,8,50,16199,1307,3312
501,4,1,True,90,1,0,0,0,2,0,6,0,0.00,0.08,0.08,1.88,4,50,16781,1568,1747
501,5,15,False,90,0,0,0,0,5,0,-8,0,0.07,0.01,0.08,2.82,8,50,17126,1530,1546
529,1,12,False,90,1,0,0,0,2,0,7,0,0.00,0.00,0.00,1.80,0,50,397315,0,0
529,2,10,True,90,6,0,0,1,0,0,22,0,0.00,0.00,0.00,0.95,0,50,389022,4766,30334
529,3,4,False,90,2,0,0,0,1,0,11,0,0.00,0.00,0.00,1.21,0,50,342137,10237,49224
529,4,1,True,90,2,0,0,0,2,0,9,0,0.00,0.00,0.00,1.88,0,50,301456,2287,50248
529,5,15,False,90,0,0,0,0,5,0,-8,0,0.00,0.01,0.01,2.82,0,49,271819,2559,36319
532,1,12,False,90,0,0,0,0,2,0,4,1,0.00,0.01,0.01,1.80,9,50,518741,0,0
532,2,10,True,90,8,0,0,1,0,0,27,0,0.03,0.00,0.03,0.95,10,50,495946,12798,49704
532,3,4,False,90,4,0,0,0,1,0,12,0,0.06,0.14,0.20,1.21,10,50,398900,15628,94795
532,4,1,True,90,0,0,0,0,2,0,0,1,0.08,0.01,0.09,1.88,6,49,317274,7170,103276
532,5,15,False,90,2,0,0,0,5,0,-12,0,0.14,0.00,0.14,2.82,14,49,279291,6303,52793
533,1,12,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,257772,0,0
533,2,10,True,90,9,0,0,1,0,1,28,0,0.00,0.01,0.01,0.95,19,55,244003,5588,38587
533,3,4,False,90,4,0,0,0,1,0,16,0,0.00,0.02,0.02,1.21,14,55,247977,21418,24805
533,4,1,True,90,0,0,0,0,2,0,-5,1,0.70,0.02,0.72,1.88,6,55,227847,6912,28764
533,5,15,False,90,0,0,0,0,5,0,5,0,0.05,0.23,0.28,2.82,9,54,207085,5413,28949
534,1,12,False,79,2,0,0,0,1,0,14,0,0.04,0.27,0.31,1.69,4,45,641436,0,0
534,2,10,True,90,6,0,0,1,0,0,24,0,0.00,0.01,0.01,0.95,6,45,631620,13619,37371
534,3,4,False,26,1,0,0,0,0,0,8,0,0.00,0.00,0.00,0.45,2,45,528010,17561,86553
534,4,1,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,392084,3636,153310
534,5,15,False,11,1,0,0,0,1,0,-2,0,0.10,0.01,0.11,1.48,1,44,317533,1810,90441
535,1,12,False,23,1,0,0,0,1,0,2,0,0.00,0.01,0.01,0.10,0,50,41929,0,0
535,2,10,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,43620,2597,5264
535,3,4,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,35107,1476,10040
535,4,1,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,29356,401,6756
535,5,15,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,25847,280,4216
536,1,12,False,90,1,0,0,0,2,0,9,0,0.00,0.29,0.29,1.80,8,45,43515,0,0
536,2,10,True,90,6,0,0,1,0,0,26,0,0.00,0.01,0.01,0.95,7,45,44204,975,3578
536,3,4,False,90,2,0,0,0,1,0,14,0,0.00,0.01,0.01,1.21,7,45,41923,1972,4323
536,4,1,True,90,-2,0,0,0,2,0,-12,0,0.00,0.01,0.01,1.09,7,45,37836,780,5132
536,5,15,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,28357,136,9767
539,1,12,False,66,1,0,0,0,1,0,1,1,0.01,0.01,0.02,1.69,5,40,332959,0,0
539,2,10,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,338160,4602,17539
539,3,4,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,310001,5301,33130
539,4,1,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,279659,2683,34037
539,5,15,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,258432,2157,25194
541,1,12,False,90,1,0,0,0,2,0,5,0,0.08,0.08,0.16,1.80,4,45,26928,0,0
541,2,10,True,90,6,0,0,1,0,0,27,0,0.02,0.05,0.07,0.95,8,45,29834,1010,1718
541,3,4,False,63,2,0,0,0,1,0,0,0,0.11,0.00,0.11,0.76,2,45,30963,2639,2338
541,4,1,True,75,2,0,0,0,1,0,5,0,0.13,0.00,0.13,1.09,2,45,29243,781,2566
541,5,15,False,78,3,0,1,0,4,0,5,0,0.00,0.45,0.45,1.34,4,45,28358,971,2130
542,1,12,False,79,2,0,0,0,1,0,13,0,0.00,0.03,0.03,1.69,2,60,942702,0,0
542,2,10,True,89,3,0,0,1,0,0,13,0,0.37,0.17,0.54,0.86,6,60,853085,11386,115110
542,3,4,False,90,8,1,0,0,1,1,25,0,0.84,0.03,0.87,1.21,6,59,564317,7320,263850
542,4,1,True,90,0,0,0,0,2,0,6,0,0.85,0.59,1.44,1.88,4,58,448859,9125,146558
542,5,15,False,90,5,0,1,0,5,0,33,0,0.00,0.52,0.52,2.82,3,58,367322,5741,101057
543,1,12,False,10,1,0,0,0,1,0,3,0,0.03,0.00,0.03,0.10,0,55,6286,0,0
543,2,10,True,18,4,0,1,0,0,0,15,0,0.00,0.16,0.16,0.02,0,55,6801,335,1177
543,3,4,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,4664,164,2306
543,4,1,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,3263,27,1528
543,5,15,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,2684,12,672
544,1,12,False,90,9,0,1,0,2,2,31,0,0.00,0.09,0.09,1.80,13,55,392611,0,0
544,2,10,True,90,6,0,0,1,0,3,29,0,0.00,0.36,0.36,0.95,7,55,464299,42781,18215
544,3,4,False,90,3,0,0,0,1,0,12,1,0.06,0.12,0.18,1.21,15,55,475519,45125,47076
544,4,1,True,90,1,0,0,0,2,0,19,1,0.00,0.37,0.37,1.88,11,55,442948,23504,61283
544,5,15,False,90,2,0,0,0,5,0,25,0,0.00,0.38,0.38,2.82,8,55,405611,13122,58515
545,1,12,False,90,2,0,0,0,2,0,18,0,0.06,0.03,0.09,1.80,2,50,32634,0,0
545,2,10,True,90,3,0,0,1,0,0,21,0,0.02,0.02,0.04,0.95,11,50,32341,1165,3497
545,3,4,False,73,1,0,0,0,1,0,16,1,0.28,0.18,0.46,0.82,3,50,29609,1887,4950
545,4,1,True,90,2,0,0,0,2,0,11,0,0.04,0.00,0.04,1.88,10,49,26156,1090,4909
545,5,15,False,67,2,0,0,0,4,0,9,0,0.04,0.01,0.05,1.02,3,49,24166,1171,3669
547,1,12,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,801,0,0
547,2,10,True,1,1,0,0,0,0,0,2,0,0.17,0.00,0.17,0.09,1,50,822,40,150
547,3,4,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,810,83,134
547,4,1,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,691,53,199
547,5,15,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,586,15,135
548,1,12,False,10,1,0,0,0,1,0,3,0,0.00,0.00,0.00,0.10,1,50,6214,0,0
548,2,10,True,7,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.34,0,50,6409,99,620
548,3,4,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,5751,143,862
548,4,1,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,5378,130,634
548,5,15,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,4992,65,504
549,1,12,False,31,1,0,0,0,1,0,1,0,0.00,0.00,0.00,0.14,2,55,20822,0,0
549,2,10,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,20684,284,2844
549,3,4,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,17189,427,4127
549,4,1,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,15167,214,2552
549,5,15,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,53,14043,308,1697
551,1,12,False,58,5,1,0,0,1,0,23,1,0.15,0.01,0.16,1.66,7,50,5260,0,0
551,2,10,True,64,3,0,0,1,0,0,13,0,0.00,0.04,0.04,0.58,5,50,13112,5343,1379
551,3,4,False,63,2,0,0,0,1,0,11,0,0.00,0.07,0.07,0.76,5,50,15646,4768,3112
551,4,1,True,69,2,0,0,0,1,0,7,0,0.00,0.00,0.00,0.81,3,50,14020,1450,3150
551,5,15,False,59,4,0,1,0,4,0,13,0,0.45,0.01,0.46,0.75,4,50,12830,718,2147
552,1,12,False,66,2,0,0,0,1,0,1,0,0.30,0.00,0.30,1.69,0,60,1279847,0,0
552,2,10,True,63,2,0,0,1,0,0,5,0,0.03,0.00,0.03,0.58,4,60,1261093,38269,119627
552,3,4,False,90,2,0,0,0,1,0,11,0,0.26,0.06,0.32,1.21,3,59,912046,27284,349017
552,4,1,True,90,1,0,0,0,2,0,4,1,0.00,0.01,0.01,1.88,4,58,701070,13895,260381
552,5,15,False,90,17,3,0,0,5,3,92,0,2.35,0.04,2.39,2.82,0,58,577036,12010,157147
